Depth,YearBP,uncertainty,
2283.147,15096,80,
2283.233,15097,80,
2283.301,15098,80,
2283.367,15099,80,
2283.432,15100,80,
2283.517,15101,80,
2283.584,15102,80,
2283.682,15103,80,
2283.778,15104,80,
2283.867,15105,80,
2283.939,15106,80,
2284.022,15107,80,
2284.097,15108,80,
2284.164,15109,80,
2284.230,15110,80,
2284.313,15111,80,
2284.397,15112,80,
2284.492,15113,80,
2284.574,15114,80,
2284.646,15115,80,
2284.723,15116,80,
2284.820,15117,80,
2284.913,15118,80,
2284.996,15119,80,
2285.091,15120,80,
2285.188,15121,80,
2285.264,15122,80,
2285.343,15123,80,
2285.428,15124,80,
2285.505,15125,80,
2285.572,15126,80,
2285.637,15127,80,
2285.702,15128,80,
2285.776,15129,80,
2285.847,15130,80,
2285.928,15131,80,
2286.020,15132,80,
2286.129,15133,80,
2286.192,15134,80,
2286.252,15135,80,
2286.327,15136,80,
2286.419,15137,80,
2286.510,15138,80,
2286.596,15139,80,
2286.679,15140,80,
2286.744,15141,80,
2286.821,15142,80,
2286.909,15143,80,
2286.976,15144,80,
2287.061,15145,80,
2287.137,15146,80,
2287.210,15147,80,
2287.301,15148,80,
2287.406,15149,80,
2287.494,15150,80,
2287.575,15151,80,
2287.683,15152,80,
2287.759,15153,80,
2287.847,15154,80,
2287.918,15155,80,
2288.001,15156,80,
2288.095,15157,80,
2288.166,15158,80,
2288.245,15159,80,
2288.318,15160,80,
2288.405,15161,80,
2288.481,15162,80,
2288.583,15163,80,
2288.663,15164,80,
2288.728,15165,80,
2288.799,15166,80,
2288.870,15167,80,
2288.930,15168,80,
2289.000,15169,80,
2289.071,15170,80,
2289.153,15171,80,
2289.233,15172,80,
2289.321,15173,80,
2289.391,15174,80,
2289.472,15175,80,
2289.540,15176,80,
2289.624,15177,80,
2289.698,15178,80,
2289.773,15179,80,
2289.862,15180,80,
2289.956,15181,80,
2290.026,15182,80,
2290.099,15183,80,
2290.186,15184,80,
2290.268,15185,80,
2290.340,15186,80,
2290.436,15187,80,
2290.529,15188,80,
2290.610,15189,80,
2290.684,15190,80,
2290.773,15191,80,
2290.871,15192,80,
2290.947,15193,80,
2291.017,15194,80,
2291.097,15195,80,
2291.183,15196,80,
2291.280,15197,80,
2291.353,15198,80,
2291.426,15199,80,
2291.527,15200,80,
2291.624,15201,80,
2291.727,15202,80,
2291.801,15203,80,
2291.868,15204,80,
2291.938,15205,80,
2292.032,15206,80,
2292.108,15207,80,
2292.188,15208,80,
2292.291,15209,80,
2292.369,15210,80,
2292.462,15211,80,
2292.545,15212,80,
2292.619,15213,80,
2292.698,15214,80,
2292.778,15215,80,
2292.861,15216,80,
2292.929,15217,80,
2293.007,15218,80,
2293.093,15219,80,
2293.172,15220,80,
2293.262,15221,80,
2293.344,15222,80,
2293.423,15223,80,
2293.523,15224,80,
2293.605,15225,80,
2293.692,15226,80,
2293.782,15227,80,
2293.858,15228,80,
2293.930,15229,80,
2294.008,15230,80,
2294.091,15231,80,
2294.184,15232,80,
2294.275,15233,80,
2294.358,15234,80,
2294.432,15235,80,
2294.517,15236,80,
2294.583,15237,80,
2294.679,15238,80,
2294.765,15239,80,
2294.845,15240,80,
2294.922,15241,80,
2294.996,15242,80,
2295.096,15243,80,
2295.205,15244,80,
2295.299,15245,80,
2295.389,15246,80,
2295.475,15247,80,
2295.555,15248,80,
2295.641,15249,80,
2295.736,15250,80,
2295.834,15251,80,
2295.918,15252,80,
2296.003,15253,80,
2296.073,15254,80,
2296.152,15255,80,
2296.230,15256,80,
2296.316,15257,80,
2296.386,15258,80,
2296.458,15259,80,
2296.537,15260,80,
2296.628,15261,80,
2296.717,15262,81,
2296.816,15263,81,
2296.896,15264,81,
2296.980,15265,81,
2297.050,15266,81,
2297.145,15267,81,
2297.236,15268,81,
2297.325,15269,81,
2297.428,15270,81,
2297.523,15271,81,
2297.605,15272,81,
2297.662,15273,81,
2297.740,15274,81,
2297.820,15275,81,
2297.892,15276,81,
2297.974,15277,81,
2298.050,15278,81,
2298.125,15279,81,
2298.202,15280,81,
2298.280,15281,81,
2298.364,15282,81,
2298.452,15283,81,
2298.518,15284,81,
2298.586,15285,81,
2298.658,15286,81,
2298.729,15287,81,
2298.827,15288,81,
2298.897,15289,81,
2298.959,15290,81,
2299.038,15291,81,
2299.119,15292,81,
2299.197,15293,81,
2299.282,15294,81,
2299.368,15295,81,
2299.447,15296,81,
2299.535,15297,81,
2299.614,15298,81,
2299.688,15299,81,
2299.766,15300,81,
2299.851,15301,81,
2299.918,15302,81,
2300.002,15303,81,
2300.093,15304,81,
2300.179,15305,81,
2300.243,15306,81,
2300.339,15307,81,
2300.409,15308,81,
2300.478,15309,81,
2300.556,15310,81,
2300.633,15311,81,
2300.694,15312,81,
2300.757,15313,81,
2300.858,15314,81,
2300.927,15315,81,
2301.008,15316,81,
2301.091,15317,81,
2301.146,15318,81,
2301.243,15319,81,
2301.320,15320,81,
2301.410,15321,81,
2301.482,15322,81,
2301.563,15323,81,
2301.640,15324,81,
2301.695,15325,81,
2301.798,15326,81,
2301.870,15327,81,
2301.947,15328,81,
2302.042,15329,82,
2302.114,15330,82,
2302.202,15331,82,
2302.292,15332,82,
2302.383,15333,82,
2302.470,15334,82,
2302.568,15335,82,
2302.642,15336,82,
2302.724,15337,82,
2302.821,15338,82,
2302.912,15339,82,
2302.984,15340,82,
2303.068,15341,82,
2303.143,15342,82,
2303.207,15343,82,
2303.289,15344,82,
2303.353,15345,82,
2303.434,15346,82,
2303.485,15347,82,
2303.535,15348,82,
2303.595,15349,82,
2303.675,15350,82,
2303.771,15351,82,
2303.856,15352,82,
2303.928,15353,82,
2303.995,15354,82,
2304.090,15355,82,
2304.182,15356,82,
2304.283,15357,82,
2304.340,15358,82,
2304.438,15359,82,
2304.523,15360,82,
2304.596,15361,82,
2304.663,15362,83,
2304.752,15363,83,
2304.815,15364,83,
2304.891,15365,83,
2304.961,15366,83,
2305.057,15367,83,
2305.118,15368,83,
2305.194,15369,83,
2305.266,15370,83,
2305.318,15371,83,
2305.387,15372,83,
2305.444,15373,83,
2305.533,15374,83,
2305.607,15375,83,
2305.692,15376,83,
2305.763,15377,83,
2305.814,15378,83,
2305.881,15379,83,
2305.957,15380,83,
2306.054,15381,83,
2306.116,15382,83,
2306.180,15383,83,
2306.253,15384,83,
2306.315,15385,83,
2306.403,15386,83,
2306.464,15387,83,
2306.536,15388,83,
2306.627,15389,83,
2306.686,15390,83,
2306.757,15391,83,
2306.845,15392,83,
2306.934,15393,83,
2307.023,15394,83,
2307.118,15395,84,
2307.190,15396,84,
2307.281,15397,84,
2307.361,15398,84,
2307.445,15399,84,
2307.527,15400,84,
2307.581,15401,84,
2307.662,15402,84,
2307.739,15403,84,
2307.834,15404,84,
2307.905,15405,84,
2307.971,15406,84,
2308.057,15407,84,
2308.135,15408,84,
2308.202,15409,84,
2308.277,15410,84,
2308.352,15411,84,
2308.429,15412,84,
2308.491,15413,84,
2308.555,15414,84,
2308.625,15415,84,
2308.695,15416,84,
2308.783,15417,84,
2308.852,15418,84,
2308.943,15419,84,
2309.008,15420,84,
2309.064,15421,84,
2309.130,15422,84,
2309.227,15423,84,
2309.301,15424,84,
2309.386,15425,84,
2309.453,15426,84,
2309.525,15427,84,
2309.579,15428,84,
2309.645,15429,85,
2309.712,15430,85,
2309.779,15431,85,
2309.831,15432,85,
2309.918,15433,85,
2309.996,15434,85,
2310.053,15435,85,
2310.117,15436,85,
2310.181,15437,85,
2310.239,15438,85,
2310.302,15439,85,
2310.354,15440,85,
2310.403,15441,85,
2310.478,15442,85,
2310.558,15443,85,
2310.619,15444,85,
2310.700,15445,85,
2310.770,15446,85,
2310.864,15447,85,
2310.915,15448,85,
2311.005,15449,85,
2311.075,15450,85,
2311.118,15451,85,
2311.188,15452,85,
2311.260,15453,85,
2311.318,15454,85,
2311.391,15455,85,
2311.470,15456,85,
2311.545,15457,85,
2311.623,15458,85,
2311.688,15459,85,
2311.774,15460,85,
2311.832,15461,85,
2311.892,15462,86,
2311.970,15463,86,
2312.045,15464,86,
2312.106,15465,86,
2312.195,15466,86,
2312.286,15467,86,
2312.354,15468,86,
2312.414,15469,86,
2312.470,15470,86,
2312.552,15471,86,
2312.644,15472,86,
2312.689,15473,86,
2312.768,15474,86,
2312.855,15475,86,
2312.927,15476,86,
2313.014,15477,86,
2313.073,15478,86,
2313.148,15479,86,
2313.216,15480,86,
2313.275,15481,86,
2313.320,15482,86,
2313.386,15483,86,
2313.452,15484,86,
2313.503,15485,86,
2313.570,15486,86,
2313.638,15487,86,
2313.688,15488,86,
2313.750,15489,86,
2313.810,15490,86,
2313.895,15491,86,
2313.982,15492,86,
2314.064,15493,86,
2314.140,15494,86,
2314.220,15495,87,
2314.296,15496,87,
2314.350,15497,87,
2314.428,15498,87,
2314.492,15499,87,
2314.555,15500,87,
2314.632,15501,87,
2314.717,15502,87,
2314.794,15503,87,
2314.850,15504,87,
2314.911,15505,87,
2314.983,15506,87,
2315.051,15507,87,
2315.126,15508,87,
2315.212,15509,87,
2315.286,15510,87,
2315.351,15511,87,
2315.418,15512,87,
2315.485,15513,87,
2315.568,15514,87,
2315.656,15515,87,
2315.741,15516,87,
2315.814,15517,87,
2315.875,15518,87,
2315.945,15519,87,
2316.024,15520,87,
2316.084,15521,87,
2316.156,15522,87,
2316.241,15523,87,
2316.314,15524,87,
2316.380,15525,87,
2316.464,15526,87,
2316.536,15527,87,
2316.612,15528,87,
2316.697,15529,88,
2316.750,15530,88,
2316.797,15531,88,
2316.858,15532,88,
2316.917,15533,88,
2316.977,15534,88,
2317.047,15535,88,
2317.121,15536,88,
2317.176,15537,88,
2317.232,15538,88,
2317.324,15539,88,
2317.399,15540,88,
2317.478,15541,88,
2317.540,15542,88,
2317.622,15543,88,
2317.692,15544,88,
2317.764,15545,88,
2317.847,15546,88,
2317.897,15547,88,
2317.981,15548,88,
2318.067,15549,88,
2318.156,15550,88,
2318.221,15551,88,
2318.298,15552,88,
2318.372,15553,88,
2318.439,15554,88,
2318.496,15555,88,
2318.551,15556,88,
2318.629,15557,88,
2318.733,15558,88,
2318.795,15559,88,
2318.877,15560,88,
2318.927,15561,88,
2319.029,15562,89,
2319.111,15563,89,
2319.174,15564,89,
2319.230,15565,89,
2319.300,15566,89,
2319.370,15567,89,
2319.443,15568,89,
2319.514,15569,89,
2319.617,15570,89,
2319.687,15571,89,
2319.745,15572,89,
2319.826,15573,89,
2319.898,15574,89,
2319.960,15575,89,
2320.058,15576,89,
2320.126,15577,89,
2320.215,15578,89,
2320.285,15579,89,
2320.379,15580,89,
2320.442,15581,89,
2320.516,15582,89,
2320.598,15583,89,
2320.703,15584,89,
2320.775,15585,89,
2320.843,15586,89,
2320.896,15587,89,
2320.982,15588,89,
2321.024,15589,89,
2321.092,15590,89,
2321.166,15591,89,
2321.248,15592,89,
2321.348,15593,89,
2321.429,15594,89,
2321.513,15595,90,
2321.592,15596,90,
2321.661,15597,90,
2321.733,15598,90,
2321.808,15599,90,
2321.883,15600,90,
2321.947,15601,90,
2322.031,15602,90,
2322.099,15603,90,
2322.146,15604,90,
2322.222,15605,90,
2322.300,15606,90,
2322.344,15607,90,
2322.415,15608,90,
2322.487,15609,90,
2322.536,15610,90,
2322.605,15611,90,
2322.650,15612,90,
2322.739,15613,90,
2322.805,15614,90,
2322.854,15615,90,
2322.895,15616,90,
2322.947,15617,90,
2323.027,15618,90,
2323.093,15619,90,
2323.145,15620,90,
2323.192,15621,90,
2323.248,15622,90,
2323.326,15623,90,
2323.406,15624,90,
2323.487,15625,90,
2323.555,15626,90,
2323.637,15627,90,
2323.692,15628,90,
2323.778,15629,91,
2323.840,15630,91,
2323.925,15631,91,
2323.977,15632,91,
2324.052,15633,91,
2324.116,15634,91,
2324.179,15635,91,
2324.236,15636,91,
2324.305,15637,91,
2324.362,15638,91,
2324.425,15639,91,
2324.476,15640,91,
2324.547,15641,91,
2324.613,15642,91,
2324.687,15643,91,
2324.763,15644,91,
2324.833,15645,91,
2324.889,15646,91,
2324.972,15647,91,
2325.036,15648,91,
2325.081,15649,91,
2325.164,15650,91,
2325.239,15651,91,
2325.296,15652,91,
2325.353,15653,91,
2325.401,15654,91,
2325.477,15655,91,
2325.552,15656,91,
2325.598,15657,91,
2325.647,15658,91,
2325.704,15659,91,
2325.770,15660,91,
2325.835,15661,91,
2325.882,15662,92,
2325.944,15663,92,
2326.004,15664,92,
2326.077,15665,92,
2326.158,15666,92,
2326.230,15667,92,
2326.283,15668,92,
2326.351,15669,92,
2326.405,15670,92,
2326.467,15671,92,
2326.511,15672,92,
2326.570,15673,92,
2326.617,15674,92,
2326.702,15675,92,
2326.781,15676,92,
2326.862,15677,92,
2326.913,15678,92,
2326.999,15679,92,
2327.057,15680,92,
2327.128,15681,92,
2327.209,15682,92,
2327.271,15683,92,
2327.348,15684,92,
2327.417,15685,92,
2327.459,15686,92,
2327.525,15687,92,
2327.579,15688,92,
2327.662,15689,92,
2327.718,15690,92,
2327.761,15691,92,
2327.829,15692,92,
2327.896,15693,92,
2327.954,15694,92,
2328.048,15695,93,
2328.137,15696,93,
2328.214,15697,93,
2328.278,15698,93,
2328.320,15699,93,
2328.373,15700,93,
2328.465,15701,93,
2328.553,15702,93,
2328.619,15703,93,
2328.667,15704,93,
2328.729,15705,93,
2328.782,15706,93,
2328.840,15707,93,
2328.900,15708,93,
2328.966,15709,93,
2329.027,15710,93,
2329.111,15711,93,
2329.156,15712,93,
2329.235,15713,93,
2329.309,15714,93,
2329.382,15715,93,
2329.452,15716,93,
2329.512,15717,93,
2329.591,15718,93,
2329.657,15719,93,
2329.741,15720,93,
2329.821,15721,93,
2329.900,15722,93,
2329.974,15723,93,
2330.039,15724,93,
2330.098,15725,93,
2330.180,15726,93,
2330.241,15727,93,
2330.309,15728,93,
2330.373,15729,94,
2330.414,15730,94,
2330.475,15731,94,
2330.551,15732,94,
2330.634,15733,94,
2330.701,15734,94,
2330.745,15735,94,
2330.824,15736,94,
2330.908,15737,94,
2330.959,15738,94,
2331.041,15739,94,
2331.107,15740,94,
2331.194,15741,94,
2331.281,15742,94,
2331.348,15743,94,
2331.424,15744,94,
2331.493,15745,94,
2331.558,15746,94,
2331.633,15747,94,
2331.689,15748,94,
2331.750,15749,94,
2331.812,15750,94,
2331.876,15751,94,
2331.937,15752,94,
2331.989,15753,94,
2332.047,15754,94,
2332.106,15755,94,
2332.166,15756,94,
2332.240,15757,94,
2332.314,15758,94,
2332.383,15759,94,
2332.470,15760,94,
2332.543,15761,94,
2332.598,15762,95,
2332.658,15763,95,
2332.717,15764,95,
2332.782,15765,95,
2332.831,15766,95,
2332.897,15767,95,
2332.958,15768,95,
2333.017,15769,95,
2333.071,15770,95,
2333.142,15771,95,
2333.224,15772,95,
2333.294,15773,95,
2333.352,15774,95,
2333.411,15775,95,
2333.471,15776,95,
2333.541,15777,95,
2333.598,15778,95,
2333.643,15779,95,
2333.708,15780,95,
2333.759,15781,95,
2333.803,15782,95,
2333.857,15783,95,
2333.922,15784,95,
2333.985,15785,95,
2334.051,15786,95,
2334.102,15787,95,
2334.153,15788,95,
2334.209,15789,95,
2334.270,15790,95,
2334.317,15791,95,
2334.356,15792,95,
2334.438,15793,95,
2334.499,15794,95,
2334.556,15795,96,
2334.623,15796,96,
2334.671,15797,96,
2334.732,15798,96,
2334.781,15799,96,
2334.846,15800,96,
2334.918,15801,96,
2334.996,15802,96,
2335.045,15803,96,
2335.095,15804,96,
2335.164,15805,96,
2335.241,15806,96,
2335.302,15807,96,
2335.346,15808,96,
2335.392,15809,96,
2335.448,15810,96,
2335.515,15811,96,
2335.574,15812,96,
2335.632,15813,96,
2335.688,15814,96,
2335.745,15815,96,
2335.803,15816,96,
2335.876,15817,96,
2335.931,15818,96,
2335.970,15819,96,
2336.018,15820,96,
2336.099,15821,96,
2336.172,15822,96,
2336.232,15823,96,
2336.311,15824,96,
2336.388,15825,96,
2336.450,15826,96,
2336.515,15827,96,
2336.561,15828,96,
2336.632,15829,97,
2336.717,15830,97,
2336.793,15831,97,
2336.845,15832,97,
2336.905,15833,97,
2336.957,15834,97,
2337.044,15835,97,
2337.126,15836,97,
2337.181,15837,97,
2337.262,15838,97,
2337.359,15839,97,
2337.438,15840,97,
2337.498,15841,97,
2337.577,15842,97,
2337.647,15843,97,
2337.726,15844,97,
2337.789,15845,97,
2337.867,15846,97,
2337.927,15847,97,
2338.001,15848,97,
2338.099,15849,97,
2338.161,15850,97,
2338.214,15851,97,
2338.296,15852,97,
2338.368,15853,97,
2338.414,15854,97,
2338.459,15855,97,
2338.517,15856,97,
2338.603,15857,97,
2338.672,15858,97,
2338.742,15859,97,
2338.815,15860,97,
2338.903,15861,97,
2338.991,15862,98,
2339.088,15863,98,
2339.153,15864,98,
2339.218,15865,98,
2339.296,15866,98,
2339.365,15867,98,
2339.452,15868,98,
2339.505,15869,98,
2339.563,15870,98,
2339.648,15871,98,
2339.724,15872,98,
2339.813,15873,98,
2339.873,15874,98,
2339.919,15875,98,
2340.004,15876,98,
2340.082,15877,98,
2340.131,15878,98,
2340.190,15879,98,
2340.261,15880,98,
2340.337,15881,98,
2340.416,15882,98,
2340.478,15883,98,
2340.576,15884,98,
2340.655,15885,98,
2340.735,15886,98,
2340.831,15887,98,
2340.910,15888,98,
2340.959,15889,98,
2341.044,15890,98,
2341.105,15891,98,
2341.176,15892,98,
2341.246,15893,98,
2341.342,15894,98,
2341.410,15895,99,
2341.470,15896,99,
2341.546,15897,99,
2341.609,15898,99,
2341.675,15899,99,
2341.736,15900,99,
2341.790,15901,99,
2341.867,15902,99,
2341.957,15903,99,
2342.031,15904,99,
2342.080,15905,99,
2342.144,15906,99,
2342.193,15907,99,
2342.246,15908,99,
2342.337,15909,99,
2342.390,15910,99,
2342.477,15911,99,
2342.555,15912,99,
2342.620,15913,99,
2342.687,15914,99,
2342.749,15915,99,
2342.820,15916,99,
2342.880,15917,99,
2342.926,15918,99,
2342.999,15919,99,
2343.071,15920,99,
2343.134,15921,99,
2343.216,15922,99,
2343.287,15923,99,
2343.362,15924,99,
2343.453,15925,99,
2343.501,15926,99,
2343.554,15927,99,
2343.605,15928,99,
2343.660,15929,100,
2343.740,15930,100,
2343.821,15931,100,
2343.898,15932,100,
2343.954,15933,100,
2344.018,15934,100,
2344.092,15935,100,
2344.177,15936,100,
2344.228,15937,100,
2344.313,15938,100,
2344.386,15939,100,
2344.459,15940,100,
2344.498,15941,100,
2344.563,15942,100,
2344.628,15943,100,
2344.712,15944,100,
2344.772,15945,100,
2344.850,15946,100,
2344.920,15947,100,
2344.977,15948,100,
2345.028,15949,100,
2345.092,15950,100,
2345.157,15951,100,
2345.217,15952,100,
2345.284,15953,100,
2345.352,15954,100,
2345.403,15955,100,
2345.455,15956,100,
2345.499,15957,100,
2345.545,15958,100,
2345.597,15959,100,
2345.651,15960,100,
2345.690,15961,100,
2345.760,15962,101,
2345.820,15963,101,
2345.897,15964,101,
2345.946,15965,101,
2346.015,15966,101,
2346.059,15967,101,
2346.116,15968,101,
2346.167,15969,101,
2346.211,15970,101,
2346.262,15971,101,
2346.323,15972,101,
2346.383,15973,101,
2346.442,15974,101,
2346.496,15975,101,
2346.556,15976,101,
2346.593,15977,101,
2346.654,15978,101,
2346.701,15979,101,
2346.778,15980,101,
2346.838,15981,101,
2346.906,15982,101,
2346.958,15983,101,
2347.025,15984,101,
2347.084,15985,101,
2347.127,15986,101,
2347.186,15987,101,
2347.228,15988,101,
2347.281,15989,101,
2347.344,15990,101,
2347.401,15991,101,
2347.474,15992,101,
2347.528,15993,101,
2347.576,15994,101,
2347.650,15995,102,
2347.719,15996,102,
2347.766,15997,102,
2347.799,15998,102,
2347.860,15999,102,
2347.922,16000,102,
2347.983,16001,102,
2348.041,16002,102,
2348.081,16003,102,
2348.154,16004,102,
2348.219,16005,102,
2348.277,16006,102,
2348.355,16007,102,
2348.432,16008,102,
2348.474,16009,102,
2348.520,16010,102,
2348.593,16011,102,
2348.663,16012,102,
2348.704,16013,102,
2348.761,16014,102,
2348.834,16015,102,
2348.886,16016,102,
2348.952,16017,102,
2349.026,16018,102,
2349.079,16019,102,
2349.139,16020,102,
2349.195,16021,102,
2349.263,16022,102,
2349.309,16023,102,
2349.378,16024,102,
2349.435,16025,102,
2349.505,16026,102,
2349.567,16027,102,
2349.622,16028,102,
2349.677,16029,103,
2349.729,16030,103,
2349.793,16031,103,
2349.845,16032,103,
2349.909,16033,103,
2349.965,16034,103,
2350.021,16035,103,
2350.091,16036,103,
2350.151,16037,103,
2350.211,16038,103,
2350.270,16039,103,
2350.318,16040,103,
2350.383,16041,103,
2350.439,16042,103,
2350.492,16043,103,
2350.535,16044,103,
2350.590,16045,103,
2350.648,16046,103,
2350.716,16047,103,
2350.782,16048,103,
2350.835,16049,103,
2350.906,16050,103,
2350.966,16051,103,
2351.036,16052,103,
2351.104,16053,103,
2351.151,16054,103,
2351.211,16055,103,
2351.285,16056,103,
2351.354,16057,103,
2351.416,16058,103,
2351.456,16059,103,
2351.506,16060,103,
2351.571,16061,103,
2351.641,16062,104,
2351.715,16063,104,
2351.755,16064,104,
2351.816,16065,104,
2351.887,16066,104,
2351.933,16067,104,
2351.984,16068,104,
2352.048,16069,104,
2352.103,16070,104,
2352.159,16071,104,
2352.227,16072,104,
2352.287,16073,104,
2352.347,16074,104,
2352.399,16075,104,
2352.448,16076,104,
2352.508,16077,104,
2352.555,16078,104,
2352.628,16079,104,
2352.697,16080,104,
2352.764,16081,104,
2352.813,16082,104,
2352.856,16083,104,
2352.926,16084,104,
2352.982,16085,104,
2353.058,16086,104,
2353.127,16087,104,
2353.203,16088,104,
2353.269,16089,104,
2353.338,16090,104,
2353.397,16091,104,
2353.451,16092,104,
2353.514,16093,104,
2353.566,16094,104,
2353.629,16095,105,
2353.691,16096,105,
2353.756,16097,105,
2353.793,16098,105,
2353.857,16099,105,
2353.933,16100,105,
2353.990,16101,105,
2354.043,16102,105,
2354.089,16103,105,
2354.135,16104,105,
2354.201,16105,105,
2354.275,16106,105,
2354.326,16107,105,
2354.374,16108,105,
2354.415,16109,105,
2354.464,16110,105,
2354.529,16111,105,
2354.599,16112,105,
2354.644,16113,105,
2354.701,16114,105,
2354.747,16115,105,
2354.798,16116,105,
2354.830,16117,105,
2354.899,16118,105,
2354.940,16119,105,
2354.987,16120,105,
2355.053,16121,105,
2355.103,16122,105,
2355.139,16123,105,
2355.206,16124,105,
2355.267,16125,105,
2355.339,16126,105,
2355.389,16127,105,
2355.448,16128,105,
2355.505,16129,106,
2355.555,16130,106,
2355.631,16131,106,
2355.693,16132,106,
2355.755,16133,106,
2355.818,16134,106,
2355.867,16135,106,
2355.931,16136,106,
2355.978,16137,106,
2356.041,16138,106,
2356.106,16139,106,
2356.178,16140,106,
2356.238,16141,106,
2356.298,16142,106,
2356.349,16143,106,
2356.383,16144,106,
2356.431,16145,106,
2356.488,16146,106,
2356.538,16147,106,
2356.586,16148,106,
2356.649,16149,106,
2356.702,16150,106,
2356.768,16151,106,
2356.825,16152,106,
2356.884,16153,106,
2356.963,16154,106,
2357.021,16155,106,
2357.068,16156,106,
2357.130,16157,106,
2357.174,16158,106,
2357.222,16159,106,
2357.276,16160,106,
2357.327,16161,106,
2357.384,16162,107,
2357.440,16163,107,
2357.494,16164,107,
2357.562,16165,107,
2357.626,16166,107,
2357.691,16167,107,
2357.756,16168,107,
2357.818,16169,107,
2357.851,16170,107,
2357.920,16171,107,
2357.987,16172,107,
2358.051,16173,107,
2358.118,16174,107,
2358.166,16175,107,
2358.226,16176,107,
2358.287,16177,107,
2358.354,16178,107,
2358.400,16179,107,
2358.454,16180,107,
